									landmark	id	x	y	id	x	y
222.2	13.261976	-19.881191	6.602253	351332	343809	-6.239184	5.53518	-1.281027	2	6	-2.934247	5.874918	7	-0.214898	6.247816
222.4	13.353448	-19.850973	6.644328	351670	344099	-6.209644	5.439392	-1.262673	2	6	-2.657534	6.129333	7	-0.261542	5.8631
222.6	13.450886	-19.81417	6.634686	352004	344444	-6.178507	5.344108	-1.247507	2	6	-2.873492	5.663824	7	-0.323116	6.344979
222.8	13.545795	-19.779364	6.618031	352324	344783	-6.146055	5.249263	-1.234942	2	6	-3.204185	6.239299	7	0.238446	5.989655
223	13.635764	-19.748059	6.638192	352646	345082	-6.112517	5.154796	-1.224502	2	6	-3.010974	6.69143	7	-0.402184	6.464474
223.2	13.730982	-19.712761	6.636439	352976	345414	-6.078076	5.060653	-1.215784	2	6	-3.024021	6.590979	7	-0.203624	6.155052
223.4	13.832018	-19.675507	6.615402	353315	345777	-6.042883	4.966787	-1.208478	2	6	-3.376151	6.832182	7	-0.268968	5.703592
223.6	13.925549	-19.643238	6.626797	353644	346093	-6.007061	4.87316	-1.202331	2	6	-3.104981	6.448015	7	0.0897	5.786946
223.8	14.025785	-19.607374	6.604006	353978	346453	-5.970709	4.779736	-1.197133	2	6	-2.942332	6.907218	7	-0.449524	5.554664
224	14.124336	-19.574625	6.589105	354308	346800	-5.933907	4.686488	-1.192709	2	6	-2.978274	7.112608	7	0.080531	5.484248
224.2	14.217075	-19.545335	6.610142	354637	347105	-5.896724	4.593391	-1.188922	2	6	-2.809723	7.289691	7	-0.253929	5.691366
224.4	14.315134	-19.51208	6.611019	354975	347442	-5.859213	4.500426	-1.18566	2	6	-3.287182	6.882522	7	-0.25837	5.148873
224.6	14.404739	-19.481605	6.657477	355310	347724	-5.821418	4.407575	-1.182827	2	6	-3.130642	7.291073	7	-0.218418	5.329638
224.8	14.498545	-19.444757	6.663613	355642	348049	-5.783378	4.314825	-1.180346	2	6	-3.115426	7.126328	7	-0.457764	4.935559
225	14.59084	-19.407848	6.665366	355967	348372	-5.74512	4.222163	-1.17815	2	6	-2.9752	7.852037	7	-0.21053	4.963974
225.2	14.680081	-19.371978	6.694292	356297	348669	-5.70667	4.129582	-1.176185	2	6	-3.146404	7.861039	7	-0.196892	4.874916
225.4	14.774576	-19.330783	6.683773	356627	349011	-5.668047	4.037072	-1.174403	2	6	-3.312137	7.453788	7	0.136467	5.094712
225.6	14.869075	-19.290764	6.674131	356956	349351	-5.629265	3.944629	-1.172763	2	6	-3.204636	7.928357	7	-0.40405	5.201934
225.8	14.96282	-19.252126	6.65923	357278	349690	-5.590337	3.852247	-1.17123	2	6	-3.250226	7.697693	7	-0.21059	4.568841
226	15.055134	-19.215677	6.672378	357609	350006	-5.551271	3.759923	-1.169771	2	6	-3.15468	7.958841	7	-0.32793	4.659677
226.2	15.149089	-19.177145	6.646081	357925	350352	-5.512072	3.667656	-1.168356	2	6	-2.993532	8.429079	7	-0.364417	4.538959
226.4	15.238002	-19.143384	6.668872	358248	350649	-5.472744	3.575444	-1.166954	2	6	-2.928922	8.204758	7	-0.699519	4.553272
226.6	15.327259	-19.107143	6.681144	358569	350956	-5.433285	3.483287	-1.165533	2	6	-2.873957	8.506895	7	-0.484027	4.090828
226.8	15.418328	-19.068859	6.691662	358897	351272	-5.393693	3.391188	-1.164058	2	6	-2.772593	8.914015	7	-0.468808	3.942484
227	15.506454	-19.030716	6.709194	359220	351575	-5.353961	3.299149	-1.162483	2	6	-3.140869	8.494549	7	-0.316476	4.634013
227.2	15.59809	-18.989132	6.714453	359551	351900	-5.314077	3.207176	-1.160747	2	6	-3.131483	8.816164	7	-0.603945	4.308116
227.4	15.687414	-18.948029	6.736367	359884	352208	-5.274479	3.11633	-1.158739	2	6	-2.813303	8.830261	7	-0.301312	3.784031
227.6	15.779265	-18.903299	6.731108	360214	352544	-5.233984	3.024707	-1.147209	2	6	-3.275442	8.558185	7	-0.756953	4.079316
227.8	15.871211	-18.859119	6.76354	360565	352858	-5.191792	2.933782	-1.12547	2	6	-2.971702	8.404925	7	-0.809796	3.615374
228	15.965758	-18.809854	6.731108	360894	353224	-5.147762	2.84373	-1.106979	2	6	3.336984	9.103394	7	-0.7726	3.685765
228.2	16.058672	-18.76521	6.727601	361228	353562	-5.102221	2.75443	-1.091703	2	6	2.942414	9.127437	7	-0.539578	3.570565
228.4	16.145094	-18.724056	6.760911	361559	353855	-5.055441	2.665772	-1.079054	2	6	3.194244	9.683295	7	-0.680356	3.471664
228.6	16.230916	-18.679625	6.799479	361896	354148	-5.007639	2.577659	-1.068547	2	6	3.306076	8.858391	7	-0.627888	3.839157
228.8	16.317228	-18.63063	6.812628	362227	354464	-4.958992	2.490008	-1.059779	2	6	2.911864	8.988123	7	-0.666234	3.479531
229	16.401564	-18.581279	6.831036	362556	354772	-4.90964	2.402752	-1.052433	2	6	3.222096	9.275441	7	-0.610102	3.473479
229.2	16.486156	-18.529665	6.85032	362890	355084	-4.859701	2.31583	-1.046256	2	6	3.393355	9.412651	7	-0.505725	2.937115
229.4	16.575042	-18.47305	6.828406	363221	355440	-4.809268	2.229193	-1.041036	2	6	2.925779	9.463037	7	-1.035941	2.873735
229.8	16.748243	-18.370268	6.792467	363857	356117	-4.70721	2.056618	-1.032798	2	6	2.858108	9.884653	7	-0.494585	2.876275
230	16.833959	-18.322403	6.815258	364190	356424	-4.655699	1.970616	-1.029529	2	6	2.747586	9.88293	7	-0.776352	2.655334
230.2	16.918166	-18.27283	6.833665	364519	356732	-4.603927	1.884771	-1.026692	1	7	-1.216132	3.094591			
230.4	17.006805	-18.218426	6.810875	364845	357084	-4.551926	1.799065	-1.02421	1	7	-0.835367	2.860843			
230.6	17.093746	-18.167756	6.812628	365174	357411	-4.499725	1.71348	-1.022017	1	7	-0.801926	2.787261			
230.8	17.179142	-18.117785	6.82227	365502	357728	-4.447346	1.628003	-1.020055	1	7	-0.91804	2.414413			
231	17.26234	-18.068017	6.82227	365818	358044	-4.394808	1.542625	-1.018279	1	7	-1.192544	2.30036			
231.2	17.347908	-18.016831	6.818764	366141	358371	-4.342125	1.457335	-1.016648	1	7	-1.12722	2.514522			
231.4	17.432863	-17.966416	6.834542	366472	358684	-4.289307	1.372129	-1.015125	1	7	-0.916427	2.416338			
231.6	17.518058	-17.914023	6.825776	366793	359015	-4.236362	1.287002	-1.013679	1	7	-1.018342	2.175674			
231.8	17.602789	-17.862934	6.835418	367121	359332	-4.183297	1.201949	-1.01228	1	7	-1.098623	2.310856			
232	17.690289	-17.809019	6.812628	367443	359680	-4.130114	1.116971	-1.010897	1	7	-1.031085	2.350395			
232.2	17.775155	-17.759358	6.845061	367782	359982	-4.076812	1.032067	-1.0095	1	7	-0.779422	2.266144			
232.4	17.866933	-17.701577	6.798603	368109	360362	-4.02339	0.947238	-1.008055	1	7	-1.072339	2.357136			
232.6	17.954356	-17.652053	6.795973	368435	360691	-3.969842	0.862489	-1.006518	1	7	-1.22237	2.270126			
232.8	18.038968	-17.604414	6.807368	368758	361001	-3.916157	0.777826	-1.004832	1	7	-0.905515	2.42174			
233	18.124359	-17.555047	6.809998	369081	361321	-3.86232	0.693261	-1.002913	1	7	-1.235697	2.014244			
233.2	18.200604	-17.5107	6.835418	369383	361594	-3.813377	0.616739	-1.000483	1	7	-1.577485	1.973973			
233.4	18.284055	-17.459279	6.82227	369695	361921	-3.763239	0.539346	-0.98853	1	7	-1.776337	1.805014			
233.6	18.374099	-17.405416	6.815258	370033	362267	-3.707201	0.456236	-0.966598	1	7	-1.859484	2.042172			
233.8	18.462271	-17.353508	6.817887	370368	362599	-3.649472	0.374288	-0.947934	1	7	-1.56948	1.675844			
234	18.546611	-17.303558	6.852073	370707	362899	-3.590357	0.293333	-0.932502	1	7	-1.711787	2.007974			
234.2	18.635656	-17.246623	6.838925	371044	363251	-3.530107	0.213216	-0.919711	1	7	-1.903363	1.875891			
234.6	18.803567	-17.141341	6.870481	371708	363879	-3.406972	0.054999	-0.900191	1	7	-2.079242	2.181245			
234.8	18.883888	-17.087876	6.887135	372032	364184	-3.344378	-0.023303	-0.892738	1	7	-2.28917	1.903259			
235	18.964316	-17.032384	6.921321	372370	364483	-3.281248	-0.101175	-0.886463	1	7	-1.99533	2.233932			
235.2	19.044157	-16.973171	6.928334	372698	364803	-3.217668	-0.17868	-0.881151	1	7	-2.245109	2.377824			
235.4	19.12836	-16.909801	6.911679	373032	365156	-3.153708	-0.255872	-0.876627	1	7	-2.473136	1.916856			
235.6	19.205045	-16.854066	6.946742	373361	365445	-3.089425	-0.332796	-0.872751	1	7	-2.30166	2.352308			
235.8	19.287705	-16.78944	6.908173	373681	365809	-3.024864	-0.409487	-0.869407	1	7	-2.045564	2.00218			
236	19.370556	-16.729666	6.894148	374006	366150	-2.960064	-0.485976	-0.866499	1	7	-2.295986	2.503519			
236.2	19.45763	-16.668684	6.858209	374332	366517	-2.895055	-0.562289	-0.863949	1	7	-2.253116	2.180183			
236.4	19.54066	-16.614874	6.862592	374657	366837	-2.829863	-0.638445	-0.861688	1	7	-1.896047	2.233115			
236.8	19.709949	-16.503781	6.857332	375314	367500	-2.699007	-0.790351	-0.857819	1	7	-2.167527	2.661081			
237	19.796246	-16.447961	6.857332	375649	367835	-2.63337	-0.866125	-0.856121	1	7	-2.444616	2.719163			
237.2	19.880225	-16.393641	6.852073	375972	368164	-2.56761	-0.941791	-0.854528	1	7	-2.290926	2.296747			
237.4	19.965005	-16.339432	6.845061	376296	368496	-2.501731	-1.017354	-0.853008	1	7	-2.331587	2.457398			
237.8	20.135487	-16.231894	6.860839	376962	369144	-2.369637	-1.168186	-0.850056	2	7	-2.077739	2.731411	8	-0.137027	9.905459
238	20.218375	-16.177866	6.858209	377283	369468	-2.303422	-1.243455	-0.848556	2	7	-2.539369	3.005171	8	0.166888	9.647191
238.2	20.304752	-16.121887	6.859086	377619	369803	-2.237093	-1.318623	-0.846988	2	7	-2.43887	3.329424	8	-0.082265	9.477141
238.4	20.379629	-16.073268	6.904667	377936	370068	-2.17064	-1.393682	-0.845298	2	7	-2.43885	3.214868	8	0.017354	9.48962
238.6	20.460943	-16.015035	6.918692	378270	370386	-2.104054	-1.468622	-0.843412	2	7	-2.278589	3.352416	8	0.175598	9.423991
238.8	20.536248	-15.959491	6.902914	378566	370700	-2.042209	-1.53794	-0.841106	2	7	-2.334199	3.247439	8	0.294855	9.193894
